"","id","cs","Instruction","Material","CS_Valence","US_Valence","Pairing","prerating","prerating_RT","postrating","postrating_RT","pdset","pdval","pd_RT","vmval","vmconf","vm_correct","vm_RT","RKG","rkg_RT","im_correct","im_RT"
"176","5","25.png","Exclusion","gogos","neutral","negative","paired",13,1591,15,2062,"Memory","negative",5463,"positive",1,FALSE,3210,"G",866,TRUE,1909
"177","5","27.png","Exclusion","gogos","neutral","positive","paired",8,2992,7,2053,"Attitude","positive",3033,"negative",1,FALSE,2092,"G",907,TRUE,2761
"178","5","30.png","Exclusion","gogos","positive","negative","paired",19,2141,13,2163,"Memory","positive",7108,"positive",2,FALSE,2269,"K",946,TRUE,6395
"179","5","31.png","Exclusion","gogos","negative","none","nonpaired",1,3384,13,1549,"Attitude","negative",2476,"negative",1,FALSE,2879,"G",650,NA,NA
"180","5","32.png","Exclusion","gogos","neutral","negative","paired",13,1984,6,1517,"Attitude","negative",3843,"negative",1,TRUE,2322,"G",636,FALSE,2085
"181","5","33.png","Exclusion","gogos","neutral","none","nonpaired",10,1664,15,1911,"Memory","positive",3783,"negative",1,FALSE,1548,"G",586,NA,NA
"182","5","36.png","Exclusion","gogos","negative","positive","paired",0,2206,3,1948,"Memory","negative",3011,"negative",1,FALSE,2552,"G",738,FALSE,2223
"183","5","37.png","Exclusion","gogos","neutral","negative","paired",13,4010,14,2414,"Attitude","positive",3278,"negative",1,TRUE,3107,"G",691,FALSE,3919
"184","5","41.png","Exclusion","gogos","positive","negative","paired",19,1482,12,1696,"Attitude","positive",1853,"positive",1,FALSE,2610,"G",982,FALSE,4790
"185","5","42.png","Exclusion","gogos","neutral","positive","paired",8,1532,9,1494,"Memory","negative",2161,"negative",1,FALSE,1418,"G",1054,TRUE,3567
"186","5","43.png","Exclusion","gogos","neutral","none","nonpaired",11,1624,15,2114,"Attitude","negative",2512,"positive",1,FALSE,2965,"G",1074,NA,NA
"187","5","47.png","Exclusion","gogos","neutral","negative","paired",13,3244,8,1260,"Attitude","negative",2234,"negative",1,TRUE,2358,"G",1172,FALSE,1739
"188","5","53.png","Exclusion","gogos","neutral","none","nonpaired",10,1112,14,2546,"Attitude","negative",3527,"negative",1,FALSE,2416,"G",780,NA,NA
"189","5","55.png","Exclusion","gogos","positive","positive","paired",18,1563,15,1511,"Attitude","negative",2621,"negative",2,FALSE,3289,"K",900,FALSE,5381
"190","5","58.png","Exclusion","gogos","neutral","negative","paired",12,2009,10,2215,"Attitude","negative",3405,"negative",2,TRUE,1659,"K",1097,TRUE,4417
"191","5","62.png","Exclusion","gogos","negative","none","nonpaired",1,1735,5,1328,"Attitude","negative",2161,"negative",1,FALSE,1678,"G",1598,NA,NA
"192","5","63.png","Exclusion","gogos","neutral","positive","paired",7,2508,9,1697,"Attitude","negative",2737,"negative",1,FALSE,3117,"G",1786,FALSE,2287
"193","5","64.png","Exclusion","gogos","negative","negative","paired",1,2847,7,1398,"Attitude","positive",3048,"negative",1,TRUE,2785,"G",725,FALSE,4113
"194","5","69.png","Exclusion","gogos","positive","positive","paired",18,1629,18,2045,"Memory","positive",1979,"positive",2,TRUE,1562,"K",951,TRUE,3130
"195","5","70.png","Exclusion","gogos","neutral","none","nonpaired",10,3065,4,2106,"Attitude","positive",2754,"negative",1,FALSE,1438,"G",692,NA,NA
"196","5","75.png","Exclusion","gogos","positive","none","nonpaired",18,1439,18,1537,"Attitude","negative",2043,"positive",2,FALSE,3032,"K",694,NA,NA
"197","5","77.png","Exclusion","gogos","positive","none","nonpaired",18,1755,16,2203,"Attitude","negative",2076,"positive",1,FALSE,3627,"G",864,NA,NA
"198","5","78.png","Exclusion","gogos","neutral","none","nonpaired",9,3108,2,1637,"Attitude","positive",4402,"negative",3,FALSE,3497,"R",1010,NA,NA
"199","5","79.png","Exclusion","gogos","neutral","negative","paired",12,2510,15,1633,"Memory","negative",5822,"positive",1,FALSE,1920,"K",1207,FALSE,2513
"200","5","80.png","Exclusion","gogos","neutral","positive","paired",6,2203,17,2648,"Memory","negative",2237,"negative",3,FALSE,3793,"R",865,TRUE,6898
"201","5","81.png","Exclusion","gogos","neutral","none","nonpaired",9,2038,11,1763,"Attitude","negative",3539,"positive",1,FALSE,2589,"G",1156,NA,NA
"202","5","83.png","Exclusion","gogos","neutral","positive","paired",6,2850,10,2503,"Memory","positive",3214,"positive",3,TRUE,1901,"R",1040,TRUE,3250
"203","5","84.png","Exclusion","gogos","neutral","positive","paired",6,2667,6,1426,"Attitude","positive",1704,"negative",2,FALSE,3029,"K",2159,TRUE,2851
"204","5","85.png","Exclusion","gogos","positive","negative","paired",19,2715,17,1822,"Memory","negative",3217,"negative",2,TRUE,3495,"K",871,TRUE,2494
"205","5","87.png","Exclusion","gogos","negative","negative","paired",1,1720,4,1710,"Memory","positive",3680,"negative",2,TRUE,1995,"K",1412,FALSE,4585
"206","5","9.png","Exclusion","gogos","neutral","positive","paired",6,2054,12,1043,"Memory","positive",2292,"positive",1,TRUE,1961,"K",1728,FALSE,4561
"207","5","90.png","Exclusion","gogos","neutral","positive","paired",6,2449,13,3556,"Memory","negative",2036,"positive",1,TRUE,1689,"G",957,TRUE,3513
"208","5","92.png","Exclusion","gogos","negative","positive","paired",0,1620,5,1908,"Memory","negative",2477,"negative",2,FALSE,1682,"K",1035,TRUE,2583
"209","5","93.png","Exclusion","gogos","neutral","negative","paired",12,2297,13,1121,"Attitude","negative",2908,"positive",2,FALSE,1698,"G",946,FALSE,2356
"210","5","94.png","Exclusion","gogos","negative","negative","paired",1,1641,4,1737,"Memory","negative",1820,"negative",3,TRUE,2132,"R",658,FALSE,4285
"211","6","HM01.bmp","Control","faces","neutral","none","nonpaired",10,2945,12,1760,NA,NA,NA,"negative",1,FALSE,4025,"G",1195,NA,NA
"212","6","HM02.bmp","Control","faces","negative","negative","paired",5,2509,7,2607,NA,NA,NA,"positive",1,FALSE,2954,"G",1810,FALSE,4910
"213","6","HM04.bmp","Control","faces","neutral","none","nonpaired",10,1749,13,3250,NA,NA,NA,"positive",1,FALSE,3624,"G",855,NA,NA
"214","6","HM08.bmp","Control","faces","positive","negative","paired",16,2209,15,2226,NA,NA,NA,"positive",1,FALSE,2386,"G",1991,TRUE,4295
"215","6","HM09.bmp","Control","faces","neutral","none","nonpaired",11,3068,14,2048,NA,NA,NA,"positive",1,FALSE,2029,"G",826,NA,NA
"216","6","HM11.bmp","Control","faces","neutral","none","nonpaired",11,2358,13,2219,NA,NA,NA,"positive",1,FALSE,5389,"G",989,NA,NA
"217","6","HM12.bmp","Control","faces","negative","positive","paired",3,2291,10,6741,NA,NA,NA,"positive",1,TRUE,1865,"G",1827,TRUE,4421
"218","6","HM15.bmp","Control","faces","negative","negative","paired",5,2417,12,2204,NA,NA,NA,"positive",1,FALSE,1483,"G",899,TRUE,9141
"219","6","HM19.bmp","Control","faces","positive","positive","paired",15,2330,19,2490,NA,NA,NA,"negative",3,FALSE,3625,"K",1609,TRUE,4878
"220","6","HM27.bmp","Control","faces","neutral","none","nonpaired",10,2375,10,5736,NA,NA,NA,"positive",2,FALSE,1714,"G",1242,NA,NA
"221","6","HM28.bmp","Control","faces","neutral","none","nonpaired",11,2255,13,2646,NA,NA,NA,"positive",1,FALSE,2882,"G",873,NA,NA
"222","6","HM30.bmp","Control","faces","neutral","positive","paired",9,1875,12,3555,NA,NA,NA,"positive",2,TRUE,1902,"G",2853,TRUE,4557
"223","6","HM31.bmp","Control","faces","neutral","positive","paired",9,1923,13,1719,NA,NA,NA,"positive",2,TRUE,4129,"G",1167,FALSE,3885
"224","6","HM33.bmp","Control","faces","neutral","positive","paired",9,1939,11,2613,NA,NA,NA,"positive",2,TRUE,3877,"G",1343,TRUE,10778
"225","6","HM34.bmp","Control","faces","neutral","positive","paired",9,3019,14,2455,NA,NA,NA,"positive",1,TRUE,1590,"G",861,FALSE,3029
"226","6","HM35.bmp","Control","faces","negative","none","nonpaired",4,2857,3,1660,NA,NA,NA,"negative",1,FALSE,1925,"G",943,NA,NA
"227","6","HM36.bmp","Control","faces","neutral","positive","paired",9,1903,14,1381,NA,NA,NA,"positive",3,TRUE,5811,"R",4572,TRUE,1852
"228","6","HM39.bmp","Control","faces","neutral","positive","paired",9,3410,13,3494,NA,NA,NA,"positive",1,TRUE,1798,"G",959,TRUE,2113
"229","6","HM41.bmp","Control","faces","neutral","none","nonpaired",10,2054,15,2432,NA,NA,NA,"positive",1,FALSE,6356,"G",1402,NA,NA
"230","6","HM43.bmp","Control","faces","negative","positive","paired",3,2638,4,1720,NA,NA,NA,"negative",3,FALSE,4885,"R",4594,TRUE,3188
"231","6","HM45.bmp","Control","faces","negative","none","nonpaired",4,1574,3,3164,NA,NA,NA,"positive",2,FALSE,1694,"G",1372,NA,NA
"232","6","HM48.bmp","Control","faces","negative","positive","paired",3,3165,13,2178,NA,NA,NA,"positive",1,TRUE,2722,"G",1016,TRUE,7968
"233","6","HM50.bmp","Control","faces","negative","none","nonpaired",4,1934,12,2040,NA,NA,NA,"positive",1,FALSE,3374,"G",1299,NA,NA
"234","6","HW01.bmp","Control","faces","positive","positive","paired",15,2267,15,2509,NA,NA,NA,"positive",1,TRUE,4822,"G",988,FALSE,7696
"235","6","HW04.bmp","Control","faces","positive","positive","paired",15,1726,14,1967,NA,NA,NA,"negative",1,FALSE,2114,"G",1062,TRUE,7716
"236","6","HW12.bmp","Control","faces","neutral","negative","paired",11,2405,11,2673,NA,NA,NA,"positive",1,FALSE,3457,"G",810,TRUE,3340
"237","6","HW14.bmp","Control","faces","neutral","negative","paired",11,2584,16,1942,NA,NA,NA,"negative",1,TRUE,2932,"G",1701,FALSE,2029
"238","6","HW15.bmp","Control","faces","neutral","negative","paired",11,2036,12,4437,NA,NA,NA,"positive",1,FALSE,1359,"G",1297,FALSE,7413
"239","6","HW18.bmp","Control","faces","positive","none","nonpaired",15,1606,14,1545,NA,NA,NA,"negative",1,FALSE,6670,"G",1134,NA,NA
"240","6","HW21.bmp","Control","faces","neutral","negative","paired",11,2940,13,1936,NA,NA,NA,"positive",1,FALSE,2008,"G",947,FALSE,1960
"241","6","HW24.bmp","Control","faces","neutral","negative","paired",11,2868,14,3227,NA,NA,NA,"negative",3,TRUE,5791,"K",7624,FALSE,10305
"242","6","HW26.bmp","Control","faces","positive","none","nonpaired",15,2271,12,1592,NA,NA,NA,"negative",1,FALSE,11373,"G",2066,NA,NA
"243","6","HW29.bmp","Control","faces","neutral","negative","paired",11,2236,13,2070,NA,NA,NA,"negative",1,TRUE,4761,"G",1244,TRUE,6439
"244","6","HW33.bmp","Control","faces","neutral","positive","paired",9,1957,8,2069,NA,NA,NA,"positive",1,TRUE,2009,"G",1165,TRUE,2379
"245","6","HW34.bmp","Control","faces","positive","negative","paired",17,1853,11,1544,NA,NA,NA,"negative",2,TRUE,2743,"G",1743,TRUE,3507
"246","6","HW35.bmp","Control","faces","negative","negative","paired",4,2965,5,3398,NA,NA,NA,"negative",3,TRUE,4761,"R",1609,TRUE,2178
"247","6","HW36.bmp","Control","faces","positive","none","nonpaired",15,1925,13,1750,NA,NA,NA,"negative",2,FALSE,4048,"G",1290,NA,NA
"248","6","HW38.bmp","Control","faces","neutral","negative","paired",11,2706,15,1869,NA,NA,NA,"positive",1,FALSE,6818,"G",1328,TRUE,6926
"249","6","HW39.bmp","Control","faces","neutral","negative","paired",11,3470,16,1647,NA,NA,NA,"negative",2,TRUE,6083,"G",1767,TRUE,8230
"250","6","HW44.bmp","Control","faces","positive","negative","paired",15,2456,15,2352,NA,NA,NA,"positive",2,FALSE,6945,"G",1358,TRUE,2645
"251","6","HW45.bmp","Control","faces","neutral","none","nonpaired",10,2446,13,1789,NA,NA,NA,"positive",1,FALSE,2535,"G",1037,NA,NA
"252","6","HW47.bmp","Control","faces","neutral","positive","paired",9,2363,14,2391,NA,NA,NA,"negative",3,FALSE,3521,"G",1417,TRUE,4750
"253","9","10.png","Exclusion","gogos","negative","positive","paired",2,2413,7,1682,"Attitude","positive",3124,"positive",1,TRUE,5362,"G",1503,FALSE,7804
"254","9","100.png","Exclusion","gogos","negative","positive","paired",1,1885,5,3250,"Attitude","positive",2493,"negative",2,FALSE,2586,"K",986,TRUE,7864
"255","9","11.png","Exclusion","gogos","neutral","negative","paired",13,6569,9,5035,"Attitude","positive",9092,"positive",1,FALSE,5726,"R",1747,FALSE,3785
"256","9","12.png","Exclusion","gogos","neutral","none","nonpaired",12,2803,10,1616,"Attitude","positive",5787,"negative",1,FALSE,2087,"G",916,NA,NA
"257","9","17.png","Exclusion","gogos","negative","positive","paired",2,2885,4,1918,"Memory","negative",2738,"negative",1,FALSE,3940,"G",594,FALSE,7393
"258","9","2.png","Exclusion","gogos","neutral","negative","paired",12,3900,2,2876,"Memory","negative",2858,"negative",3,TRUE,4048,"R",918,TRUE,8007
"259","9","20.png","Exclusion","gogos","neutral","positive","paired",10,5092,12,3165,"Attitude","negative",4995,"positive",1,TRUE,9296,"G",776,TRUE,5619
"260","9","23.png","Exclusion","gogos","neutral","positive","paired",10,4905,13,2232,"Memory","negative",3756,"positive",2,TRUE,6833,"R",848,TRUE,1761
"261","9","26.png","Exclusion","gogos","neutral","negative","paired",12,5304,12,4023,"Attitude","negative",5665,"negative",1,TRUE,21522,"G",640,TRUE,4692
"262","9","3.png","Exclusion","gogos","neutral","negative","paired",12,4709,5,2457,"Memory","negative",3015,"negative",2,TRUE,4615,"K",4116,TRUE,6964
"263","9","31.png","Exclusion","gogos","neutral","none","nonpaired",11,4529,11,2650,"Attitude","negative",2044,"positive",1,FALSE,3307,"G",694,NA,NA
"264","9","32.png","Exclusion","gogos","neutral","positive","paired",10,11371,15,2103,"Attitude","negative",4023,"positive",1,TRUE,8827,"G",596,TRUE,4330
"265","9","33.png","Exclusion","gogos","neutral","positive","paired",10,4462,7,2519,"Attitude","positive",6204,"negative",2,FALSE,3862,"G",1288,TRUE,9074
"266","9","34.png","Exclusion","gogos","positive","none","nonpaired",18,3193,5,1906,"Attitude","positive",3530,"negative",1,FALSE,8521,"G",1114,NA,NA
"267","9","36.png","Exclusion","gogos","neutral","negative","paired",13,6476,13,2461,"Attitude","positive",1593,"positive",2,FALSE,5914,"K",882,TRUE,6189
"268","9","37.png","Exclusion","gogos","negative","negative","paired",5,2746,7,5637,"Attitude","positive",4241,"negative",1,TRUE,11690,"G",1025,TRUE,3603
"269","9","42.png","Exclusion","gogos","negative","negative","paired",6,5959,7,1846,"Attitude","positive",3514,"negative",2,TRUE,4154,"K",747,TRUE,3014
"270","9","44.png","Exclusion","gogos","negative","negative","paired",6,3127,5,2784,"Memory","negative",8533,"negative",2,TRUE,2587,"K",2792,FALSE,5508
"271","9","46.png","Exclusion","gogos","neutral","positive","paired",10,3988,8,8978,"Attitude","positive",11121,"negative",1,FALSE,9684,"G",1482,FALSE,4056
"272","9","47.png","Exclusion","gogos","neutral","none","nonpaired",11,4240,7,3226,"Attitude","positive",4839,"negative",1,FALSE,5021,"G",1298,NA,NA
"273","9","49.png","Exclusion","gogos","neutral","positive","paired",10,5746,12,13346,"Memory","positive",3095,"negative",1,FALSE,6496,"G",1382,TRUE,2406
"274","9","5.png","Exclusion","gogos","neutral","negative","paired",13,3029,11,3304,"Memory","negative",12456,"negative",2,TRUE,2094,"K",846,TRUE,1692
"275","9","53.png","Exclusion","gogos","positive","positive","paired",17,2409,10,7629,"Memory","positive",6318,"positive",2,TRUE,4730,"K",578,TRUE,7708
"276","9","55.png","Exclusion","gogos","positive","positive","paired",17,2721,12,2671,"Memory","negative",7730,"positive",2,TRUE,3233,"G",657,TRUE,4210
"277","9","57.png","Exclusion","gogos","positive","none","nonpaired",18,1828,10,2757,"Attitude","negative",3045,"positive",1,FALSE,1699,"G",854,NA,NA
"278","9","6.png","Exclusion","gogos","neutral","positive","paired",10,5735,12,2408,"Attitude","positive",2598,"negative",1,FALSE,2588,"G",875,FALSE,10810
"279","9","61.png","Exclusion","gogos","neutral","none","nonpaired",11,5524,8,1979,"Attitude","positive",4829,"negative",1,FALSE,1936,"G",722,NA,NA
"280","9","62.png","Exclusion","gogos","positive","none","nonpaired",19,2396,8,7422,"Attitude","negative",4357,"negative",1,FALSE,8445,"G",1009,NA,NA
"281","9","64.png","Exclusion","gogos","positive","negative","paired",19,2274,13,2130,"Memory","positive",7185,"positive",2,FALSE,2792,"K",978,TRUE,4539
"282","9","66.png","Exclusion","gogos","neutral","positive","paired",10,2491,11,1771,"Attitude","negative",12403,"positive",2,TRUE,11534,"G",1106,FALSE,4836
"283","9","67.png","Exclusion","gogos","neutral","none","nonpaired",11,2988,11,2542,"Attitude","negative",3388,"positive",1,FALSE,4307,"G",587,NA,NA
"284","9","68.png","Exclusion","gogos","positive","positive","paired",17,2551,12,10724,"Memory","positive",4117,"positive",2,TRUE,5317,"G",4378,TRUE,6227
"285","9","75.png","Exclusion","gogos","positive","negative","paired",19,2303,15,1892,"Memory","positive",2319,"positive",2,FALSE,3242,"K",881,FALSE,12896
"286","9","80.png","Exclusion","gogos","neutral","negative","paired",12,3153,11,2707,"Memory","positive",2083,"positive",1,FALSE,4577,"G",636,FALSE,6305
"287","9","83.png","Exclusion","gogos","negative","none","nonpaired",4,2157,10,2707,"Attitude","positive",4284,"negative",1,FALSE,3282,"G",911,NA,NA
"288","9","87.png","Exclusion","gogos","neutral","none","nonpaired",10,5578,9,1566,"Attitude","positive",3496,"negative",1,FALSE,3230,"G",647,NA,NA
"289","9","88.png","Exclusion","gogos","neutral","none","nonpaired",11,5105,5,2366,"Attitude","positive",8177,"negative",2,FALSE,3935,"K",1755,NA,NA
"290","9","9.png","Exclusion","gogos","neutral","none","nonpaired",10,4898,7,2931,"Attitude","positive",3776,"positive",1,FALSE,1547,"G",665,NA,NA
"291","9","90.png","Exclusion","gogos","negative","none","nonpaired",4,3270,6,3996,"Attitude","positive",4923,"negative",1,FALSE,7448,"G",2051,NA,NA
"292","9","91.png","Exclusion","gogos","negative","none","nonpaired",4,5414,5,3889,"Attitude","positive",3379,"negative",1,FALSE,2012,"G",649,NA,NA
"293","9","92.png","Exclusion","gogos","neutral","negative","paired",12,4206,7,1835,"Attitude","positive",7779,"negative",2,TRUE,8124,"K",2291,TRUE,3554
"294","9","97.png","Exclusion","gogos","positive","negative","paired",19,2277,16,1994,"Memory","positive",3031,"positive",2,FALSE,3113,"K",643,TRUE,4037
"295","10","10.png","Control","gogos","negative","negative","paired",8,2315,10,1383,NA,NA,NA,"positive",1,FALSE,3258,"G",1499,TRUE,4476
"296","10","11.png","Control","gogos","negative","negative","paired",8,2153,8,3260,NA,NA,NA,"negative",2,TRUE,4647,"R",1564,TRUE,2112
"297","10","13.png","Control","gogos","negative","positive","paired",5,3991,10,3844,NA,NA,NA,"positive",3,TRUE,3573,"K",1066,TRUE,1565
"298","10","18.png","Control","gogos","negative","negative","paired",8,3207,9,2323,NA,NA,NA,"positive",1,FALSE,1355,"G",921,TRUE,6187
"299","10","4.png","Control","gogos","positive","positive","paired",18,3048,19,2102,NA,NA,NA,"positive",3,TRUE,1890,"K",723,TRUE,1527
"300","10","45.png","Control","gogos","positive","none","nonpaired",19,2621,11,2787,NA,NA,NA,"negative",1,FALSE,5161,"R",1402,NA,NA
"301","10","47.png","Control","gogos","neutral","positive","paired",10,1439,11,2711,NA,NA,NA,"positive",2,TRUE,4194,"R",3272,TRUE,2746
"302","10","48.png","Control","gogos","neutral","positive","paired",10,2836,10,1510,NA,NA,NA,"positive",1,TRUE,3588,"G",1270,FALSE,6431
"303","10","49.png","Control","gogos","neutral","positive","paired",10,2547,13,3139,NA,NA,NA,"positive",2,TRUE,3013,"R",1049,FALSE,7460
"304","10","5.png","Control","gogos","neutral","positive","paired",10,1783,10,1818,NA,NA,NA,"positive",2,TRUE,3343,"R",1596,FALSE,5328
"305","10","52.png","Control","gogos","neutral","positive","paired",10,2577,10,1287,NA,NA,NA,"positive",2,TRUE,3015,"R",1222,TRUE,6765
"306","10","53.png","Control","gogos","neutral","positive","paired",10,2223,12,2766,NA,NA,NA,"negative",1,FALSE,3881,"R",1466,TRUE,6113
"307","10","55.png","Control","gogos","negative","none","nonpaired",7,3398,10,1831,NA,NA,NA,"positive",1,FALSE,2209,"G",942,NA,NA
"308","10","56.png","Control","gogos","neutral","positive","paired",10,1662,10,1613,NA,NA,NA,"positive",1,TRUE,2923,"G",1114,TRUE,6843
"309","10","57.png","Control","gogos","neutral","positive","paired",10,1160,15,4666,NA,NA,NA,"positive",3,TRUE,2073,"K",1222,TRUE,2022
"310","10","58.png","Control","gogos","positive","none","nonpaired",19,7819,13,2610,NA,NA,NA,"positive",1,FALSE,2602,"G",1046,NA,NA
"311","10","6.png","Control","gogos","neutral","none","nonpaired",10,1478,10,1826,NA,NA,NA,"positive",1,FALSE,3504,"G",865,NA,NA
"312","10","60.png","Control","gogos","neutral","none","nonpaired",10,1916,10,3198,NA,NA,NA,"positive",1,FALSE,1397,"G",911,NA,NA
"313","10","61.png","Control","gogos","neutral","none","nonpaired",10,1767,10,2245,NA,NA,NA,"negative",1,FALSE,1855,"G",999,NA,NA
"314","10","62.png","Control","gogos","positive","negative","paired",19,2285,7,2490,NA,NA,NA,"negative",2,TRUE,3475,"K",2174,TRUE,1996
"315","10","64.png","Control","gogos","positive","positive","paired",17,2538,13,3721,NA,NA,NA,"negative",1,FALSE,4157,"R",1167,FALSE,4539
"316","10","65.png","Control","gogos","positive","negative","paired",19,2362,8,2817,NA,NA,NA,"positive",2,FALSE,5691,"K",2223,TRUE,2064
"317","10","66.png","Control","gogos","neutral","none","nonpaired",10,5034,10,2104,NA,NA,NA,"positive",1,FALSE,3858,"G",992,NA,NA
"318","10","69.png","Control","gogos","positive","negative","paired",19,1814,15,2161,NA,NA,NA,"positive",3,FALSE,1956,"K",1173,FALSE,4292
